EntityID,Sample,Alias,SantosID,EntityType,MetadataGeneration,PedigreeGeneration,Brood,Sex,Parent1,Parent2,Parent1Alias,Parent2Alias,CandidateParent1,CandidateParent2,CandidateParent1Alias,CandidateParent2Alias,ObservedParentState,EvidenceStatus,MissingBiologicalParentCount,Notes,InferenceModel,EvidencePolicy,EvidenceTier,Parent1EvidenceTier,Parent2EvidenceTier,PairBootstrapFraction,FatherBootstrapFraction,MotherBootstrapFraction,PairAlternatives95,Parent1Alternatives95,Parent2Alternatives95,ParentCountMAPState,ParentCountStateUsedAsTierGate,UnresolvedObservedParentIdentityCount,Parent1BootstrapFraction,HandoffView,F2RecordedF1ParentGuarantee,ForcedCompleteOnly,HandoffInterpretation
2021cicX13611531,2021cicX13611531,fAulAsc255,AA256,sequenced_individual,F3,F3,,M,,,,,2021cicX11218854,,fAulAsc60,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc60:0.327;fAulAsc34:0.297;fAulAsc38:0.171;fAulAsc30:0.043;fAulAsc126:0.033;fAulAsc88:0.026;fAulAsc97:0.026;fAulAsc9:0.026,,one_observed_parent,True,1.0,0.327,tier_B,,False,observed F2 father identity unresolved
2021cicX13611532,2021cicX13611532,fAulAsc257,AA257,sequenced_individual,F3,F3,,M,2021cicX11218920,,fAulAsc102,,2021cicX11218920,,fAulAsc102,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc102:0.780;fAulAsc6:0.102;fAulAsc26:0.049;fAulAsc32:0.037,,one_observed_parent,True,0.0,0.78025,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13611533,2021cicX13611533,fAulAsc259,AA258,sequenced_individual,F3,F3,,M,2021cicX11218854,,fAulAsc60,,2021cicX11218854,,fAulAsc60,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc60:0.551;fAulAsc38:0.152;fAulAsc1:0.132;fAulAsc29:0.057;fAulAsc21:0.039;fAulAsc74:0.027,,one_observed_parent,True,0.0,0.55075,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13611534,2021cicX13611534,fAulAsc261,AA259,sequenced_individual,F3,F3,,M,,,,,2021cicX11218924,,fAulAsc106,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc106:0.442;fAulAsc28:0.250;fAulAsc27:0.144;fAulAsc11:0.103;fAulAsc85:0.014,,one_observed_parent,True,1.0,0.442,tier_B,,False,observed F2 father identity unresolved
2021cicX13611535,2021cicX13611535,fAulAsc264,AA260,sequenced_individual,F3,F3,,M,,,,,2021cicX11218840,,fAulAsc46,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc46:0.334;fAulAsc11:0.177;fAulAsc129:0.134;fAulAsc102:0.110;fAulAsc27:0.100;fAulAsc130:0.057;fAulAsc6:0.046,,one_observed_parent,True,1.0,0.33425,tier_B,,False,observed F2 father identity unresolved
2021cicX13611536,2021cicX13611536,fAulAsc267,AA261,sequenced_individual,F3,F3,,M,2021cicX11218920,,fAulAsc102,,2021cicX11218920,,fAulAsc102,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc102:0.540;fAulAsc12:0.103;fAulAsc123:0.092;fAulAsc46:0.081;fAulAsc9:0.062;fAulAsc86:0.047;fAulAsc96:0.042,,one_observed_parent,True,0.0,0.5405,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13611537,2021cicX13611537,fAulAsc270,AA262,sequenced_individual,F3,F3,,M,2021cicX11218885,,fAulAsc91,,2021cicX11218885,,fAulAsc91,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc91:0.632;fAulAsc6:0.145;fAulAsc53:0.120;fAulAsc81:0.060,,one_observed_parent,True,0.0,0.6325,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13611538,2021cicX13611538,fAulAsc273,AA263,sequenced_individual,F3,F3,,M,,,,,2021cicX11218921,,fAulAsc103,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc103:0.256;fAulAsc77:0.192;fAulAsc81:0.182;fAulAsc5:0.119;fAulAsc76:0.072;fAulAsc34:0.038;fAulAsc141:0.038;fAulAsc30:0.036;fAulAsc64:0.018,,one_observed_parent,True,1.0,0.25625,tier_B,,False,observed F2 father identity unresolved
2021cicX13611539,2021cicX13611539,fAulAsc275,AA264,sequenced_individual,F3,F3,,M,,,,,2021cicX11218846,,fAulAsc52,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc52:0.239;fAulAsc33:0.171;fAulAsc17:0.145;fAulAsc122:0.125;fAulAsc22:0.081;fAulAsc16:0.072;fAulAsc100:0.067;fAulAsc27:0.041;fAulAsc188:0.037,,one_observed_parent,True,1.0,0.239,tier_B,,False,observed F2 father identity unresolved
2021cicX13611540,2021cicX13611540,fAulAsc277,AA265,sequenced_individual,F3,F3,,M,2021cicX11218920,,fAulAsc102,,2021cicX11218920,,fAulAsc102,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc102:0.611;fAulAsc6:0.102;fAulAsc3:0.093;fAulAsc26:0.067;fAulAsc25:0.048;fAulAsc52:0.028;fAulAsc131:0.022,,one_observed_parent,True,0.0,0.61075,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13611541,2021cicX13611541,fAulAsc279,AA266,sequenced_individual,F3,F3,,M,2021cicX13178953,,fAulAsc177,,2021cicX13178953,,fAulAsc177,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc177:0.565;fAulAsc97:0.139;fAulAsc210:0.117;fAulAsc131:0.035;fAulAsc93:0.030;fAulAsc104:0.030;fAulAsc31:0.018;fAulAsc40:0.017,,one_observed_parent,True,0.0,0.565,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13611542,2021cicX13611542,fAulAsc281,AA267,sequenced_individual,F3,F3,,M,2021cicX11218920,,fAulAsc102,,2021cicX11218920,,fAulAsc102,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc102:0.898;fAulAsc33:0.088,,one_observed_parent,True,0.0,0.8985,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13611543,2021cicX13611543,fAulAsc283,AA268,sequenced_individual,F3,F3,,M,,,,,2021cicX11218945,,fAulAsc127,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc127:0.260;fAulAsc94:0.191;fAulAsc56:0.180;fAulAsc45:0.129;fAulAsc38:0.114;fAulAsc60:0.071;fAulAsc123:0.023,,one_observed_parent,True,1.0,0.2595,tier_B,,False,observed F2 father identity unresolved
2021cicX13611544,2021cicX13611544,fAulAsc285,AA269,sequenced_individual,F3,F3,,M,,,,,2021cicX11218820,,fAulAsc26,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc11:0.271;fAulAsc26:0.260;fAulAsc21:0.067;fAulAsc10:0.066;fAulAsc71:0.060;fAulAsc62:0.056;fAulAsc99:0.038;fAulAsc13:0.034;fAulAsc32:0.024;fAulAsc106:0.022;fAulAsc9:0.020;fAulAsc55:0.017;fAulAsc8:0.017,,one_observed_parent,True,1.0,0.26025,tier_B,,False,observed F2 father identity unresolved
2021cicX13611545,2021cicX13611545,fAulAsc287,AA270,sequenced_individual,F3,F3,,M,,,,,2021cicX13178953,,fAulAsc177,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc177:0.413;fAulAsc90:0.190;fAulAsc103:0.152;fAulAsc76:0.051;fAulAsc60:0.045;fAulAsc136:0.038;fAulAsc188:0.020;fAulAsc6:0.018;fAulAsc80:0.018;fAulAsc97:0.015,,one_observed_parent,True,1.0,0.41275,tier_B,,False,observed F2 father identity unresolved
2021cicX13611546,2021cicX13611546,fAulAsc274,AA271,sequenced_individual,F3,F3,,M,2021cicX11218924,,fAulAsc106,,2021cicX11218924,,fAulAsc106,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc106:0.582;fAulAsc22:0.143;fAulAsc10:0.061;fAulAsc19:0.053;fAulAsc82:0.049;fAulAsc11:0.036;fAulAsc86:0.034,,one_observed_parent,True,0.0,0.5815,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13611547,2021cicX13611547,fAulAsc276,AA272,sequenced_individual,F3,F3,,M,,,,,2021cicX11218854,,fAulAsc60,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc60:0.457;fAulAsc10:0.227;fAulAsc122:0.083;fAulAsc50:0.054;fAulAsc82:0.051;fAulAsc38:0.040;fAulAsc81:0.029;fAulAsc107:0.020,,one_observed_parent,True,1.0,0.45725,tier_B,,False,observed F2 father identity unresolved
2021cicX13611548,2021cicX13611548,fAulAsc278,AA273,sequenced_individual,F3,F3,,M,,,,,2021cicX11218804,,fAulAsc10,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc10:0.370;fAulAsc62:0.195;fAulAsc82:0.137;fAulAsc14:0.109;fAulAsc60:0.069;fAulAsc64:0.043;fAulAsc21:0.039,,one_observed_parent,True,1.0,0.37,tier_B,,False,observed F2 father identity unresolved
2021cicX13611549,2021cicX13611549,fAulAsc280,AA274,sequenced_individual,F3,F3,,M,,,,,2021cicX11218873,,fAulAsc79,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc79:0.423;fAulAsc52:0.318;fAulAsc11:0.134;fAulAsc14:0.030;fAulAsc38:0.026;fAulAsc53:0.025,,one_observed_parent,True,1.0,0.42325,tier_B,,False,observed F2 father identity unresolved
2021cicX13611550,2021cicX13611550,fAulAsc282,AA275,sequenced_individual,F3,F3,,M,,,,,2021cicX11218940,,fAulAsc122,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc28:0.209;fAulAsc61:0.190;fAulAsc94:0.155;fAulAsc88:0.141;fAulAsc122:0.113;fAulAsc51:0.043;fAulAsc78:0.038;fAulAsc81:0.022;fAulAsc104:0.019;fAulAsc23:0.018;fAulAsc123:0.015,,one_observed_parent,True,1.0,0.11325,tier_B,,False,observed F2 father identity unresolved
2021cicX13611551,2021cicX13611551,fAulAsc284,AA276,sequenced_individual,F3,F3,,M,2021cicX11218920,,fAulAsc102,,2021cicX11218920,,fAulAsc102,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc102:0.549;fAulAsc26:0.191;fAulAsc32:0.136;fAulAsc101:0.080,,one_observed_parent,True,0.0,0.54925,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13611552,2021cicX13611552,fAulAsc286,AA277,sequenced_individual,F3,F3,,M,,,,,2021cicX11218920,,fAulAsc102,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc102:0.273;fAulAsc129:0.204;fAulAsc46:0.175;fAulAsc101:0.130;fAulAsc210:0.099;fAulAsc6:0.024;fAulAsc126:0.023;fAulAsc104:0.020;fAulAsc62:0.016,,one_observed_parent,True,1.0,0.27275,tier_B,,False,observed F2 father identity unresolved
