Sample,Total_sites,Valid_sites,Correct_sites,Accuracy,Track1_accuracy,Track2_accuracy,Founder_accuracy,Founder_Track1_accuracy,Founder_Track2_accuracy,Direct_matches,Flipped_matches,Dominant_phase,Contig
F3_13,172139,172138,172138,1.0,1.0,1.0,0.978563710511334,0.978581138388967,0.999982572122367,172139,134031,Direct,chr6
F3_14,172139,172138,172138,1.0,1.0,1.0,0.9851340203789982,0.9993145034797662,0.985819516899232,172139,149400,Direct,chr6
F3_15,172139,172138,172138,1.0,1.0,1.0,0.999523638011363,0.9998489583938468,0.9996746796175162,165549,172139,Flipped,chr6
F3_16,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,0.9999883814149113,0.9999883814149113,172139,154585,Direct,chr6
F3_17,172139,172138,172136,0.9999883814149113,1.0,0.9999883814149113,0.9763619886370238,0.9999128606118347,0.9764491280251891,140479,172137,Flipped,chr6
F3_18,172139,172138,172138,1.0,1.0,1.0,0.9999709535372783,0.999982572122367,0.9999883814149113,133457,172139,Flipped,chr6
F3_19,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,150594,172139,Flipped,chr6
F3_20,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,0.9999941907074557,0.9999941907074557,139952,172139,Flipped,chr6
F3_21,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,148239,172139,Flipped,chr6
F3_22,172139,172138,172138,1.0,1.0,1.0,0.9980016033647422,0.9981061706305406,0.9998954327342017,172139,131931,Direct,chr6
F3_23,172139,172138,172138,1.0,1.0,1.0,0.9998663862714798,0.9998896234416573,0.9999767628298226,172139,146341,Direct,chr6
F3_24,172139,172138,172138,1.0,1.0,1.0,0.9999244791969234,0.999982572122367,0.9999419070745564,129774,172139,Flipped,chr6
F3_25,172139,172138,172138,1.0,1.0,1.0,0.9999651442447339,0.9999941907074557,0.9999709535372783,133387,172139,Flipped,chr6
F3_26,172139,172138,172138,1.0,1.0,1.0,0.9911234009922272,0.9929417095586099,0.9981816914336172,172139,133491,Direct,chr6
F3_27,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,0.9999941907074557,0.999982572122367,134223,172139,Flipped,chr6
F3_28,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,172139,129508,Direct,chr6
F3_29,172139,172138,172138,1.0,1.0,1.0,0.9981700728485285,0.9981816914336172,0.9999883814149113,152773,172139,Flipped,chr6
F3_30,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,172139,136122,Direct,chr6
F3_31,172139,172138,172138,1.0,1.0,1.0,0.9131162207066423,0.9999941907074557,0.9131220299991867,172139,155573,Direct,chr6
F3_32,172139,172138,172138,1.0,1.0,1.0,0.9774541356353623,0.9775238471458946,0.9999302884894677,125041,172139,Flipped,chr6
F3_33,172139,172138,172138,1.0,1.0,1.0,0.9741544574701693,0.9741544574701693,1.0,172139,139350,Direct,chr6
F3_34,172139,172138,172138,1.0,1.0,1.0,0.9885731215652558,0.9886195959056107,0.9999535256596451,143139,172139,Flipped,chr6
F3_35,172139,172138,172138,1.0,1.0,1.0,0.9999128606118347,0.9999360977820121,0.9999767628298226,135993,172139,Flipped,chr6
F3_36,172139,172138,172138,1.0,1.0,1.0,0.9968048891006053,0.9991169875332582,0.9976879015673471,130115,172139,Flipped,chr6
F3_37,172139,172138,172138,1.0,1.0,1.0,0.9945683114710291,0.9999477163671008,0.9946205951039282,145779,172139,Flipped,chr6
F3_38,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,132004,172139,Flipped,chr6
F3_39,172139,172138,172138,1.0,1.0,1.0,0.9976181900568148,0.9977053294449801,0.9999128606118347,130207,172139,Flipped,chr6
F3_40,172139,172138,172138,1.0,1.0,1.0,0.9998838141491129,0.999901242026746,0.999982572122367,132183,172139,Flipped,chr6
F3_41,172139,172138,172138,1.0,1.0,1.0,0.9999128606118347,0.9999128606118347,1.0,172139,148544,Direct,chr6
F3_42,172139,172138,172138,1.0,1.0,1.0,0.9810733248904948,0.9999244791969234,0.9811488456935714,137008,172139,Flipped,chr6
F3_43,172139,172138,172138,1.0,1.0,1.0,0.9981816914336172,1.0,0.9981816914336172,147350,172139,Flipped,chr6
F3_44,172139,172138,172138,1.0,1.0,1.0,0.9998780048565685,0.9999883814149113,0.9998896234416573,144902,172139,Flipped,chr6
F3_45,172139,172138,172138,1.0,1.0,1.0,0.9998954327342017,0.9999883814149113,0.9999070513192904,136361,172139,Flipped,chr6
F3_46,172139,172138,172138,1.0,1.0,1.0,0.9999535256596451,0.9999593349521895,0.9999941907074557,131323,172139,Flipped,chr6
F3_47,172139,172138,172138,1.0,1.0,1.0,0.9996630610324275,0.9999941907074557,0.9996688703249719,131566,172139,Flipped,chr6
F3_48,172139,172138,172138,1.0,1.0,1.0,0.9832750467648049,0.9998489583938468,0.9834260883709582,140669,172139,Flipped,chr6
F3_49,172139,172138,172138,1.0,1.0,1.0,0.9999709535372783,0.999982572122367,0.9999883814149113,172139,139191,Direct,chr6
F3_50,172139,172138,172138,1.0,1.0,1.0,0.9786043755591444,0.999982572122367,0.9786218034367775,172139,131973,Direct,chr6
F3_51,172139,172138,172138,1.0,1.0,1.0,0.8148113722710848,0.9999593349521895,0.8148520373188953,172139,134910,Direct,chr6
F3_52,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,0.9999941907074557,0.999982572122367,136826,172139,Flipped,chr6
F3_53,172139,172138,172138,1.0,1.0,1.0,0.9830426750630308,0.9830426750630308,1.0,137565,172139,Flipped,chr6
F3_54,172139,172138,172138,1.0,1.0,1.0,0.9998489583938468,0.9999709535372783,0.9998780048565685,135400,172139,Flipped,chr6
F3_55,172139,172138,172138,1.0,1.0,1.0,0.9999360977820121,0.9999941907074557,0.9999419070745564,138221,172139,Flipped,chr6
F3_56,172139,172138,172138,1.0,1.0,1.0,0.9998199119311251,0.9999941907074557,0.9998257212236694,172139,159546,Direct,chr6
F3_57,172139,172138,172138,1.0,1.0,1.0,0.9745669172408185,0.9745727265333628,0.9999941907074557,172139,132874,Direct,chr6
F3_58,172139,172138,172138,1.0,1.0,1.0,0.9981352170932624,0.9981875007261616,0.9999477163671008,172139,132214,Direct,chr6
F3_59,172139,172138,172138,1.0,1.0,1.0,0.9999593349521895,0.9999767628298226,0.999982572122367,140439,172139,Flipped,chr6
F3_60,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,0.9999941907074557,0.999982572122367,172139,135716,Direct,chr6
F3_61,172139,172138,172138,1.0,1.0,1.0,0.927372224610487,0.9273954617806643,0.9999651442447339,172139,135267,Direct,chr6
F3_62,172139,172138,172138,1.0,1.0,1.0,0.9999477163671008,0.9999651442447339,0.999982572122367,172139,145814,Direct,chr6
F3_63,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.9999941907074557,0.9999883814149113,172139,141574,Direct,chr6
F3_64,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,133604,172139,Flipped,chr6
F3_65,172139,172138,172138,1.0,1.0,1.0,0.9998547676863911,0.9999709535372783,0.9998838141491129,172139,139032,Direct,chr6
F3_66,172139,172138,172137,0.9999941907074557,0.9999941907074557,1.0,0.9998721955640242,0.9998838141491129,0.9999883814149113,172138,138150,Direct,chr6
F3_67,172139,172138,172138,1.0,1.0,1.0,0.978499808293346,0.9785579012187896,0.9999419070745564,130966,172139,Flipped,chr6
F3_68,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,128833,172139,Flipped,chr6
F3_69,172139,172138,172138,1.0,1.0,1.0,0.9999128606118347,0.9999128606118347,1.0,145900,172139,Flipped,chr6
F3_70,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,172139,127962,Direct,chr6
F3_71,172139,172138,172138,1.0,1.0,1.0,0.9926977192717471,0.999982572122367,0.9927151471493801,126901,172139,Flipped,chr6
F3_72,172139,172138,172138,1.0,1.0,1.0,0.9999651442447339,0.9999767628298226,0.9999883814149113,172139,130980,Direct,chr6
F3_73,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,0.9999883814149113,1.0,172139,130857,Direct,chr6
F3_74,172139,172138,172138,1.0,1.0,1.0,0.9999651442447339,0.999982572122367,0.999982572122367,172139,155213,Direct,chr6
F3_75,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.999982572122367,1.0,147189,172139,Flipped,chr6
F3_76,172139,172138,172138,1.0,1.0,1.0,0.9999593349521895,0.9999651442447339,0.9999941907074557,172139,141180,Direct,chr6
F3_77,172139,172138,172138,1.0,1.0,1.0,0.9995584937666291,0.9995759216442621,0.999982572122367,172139,131446,Direct,chr6
F3_78,172139,172138,172138,1.0,1.0,1.0,0.9958115000755208,0.999982572122367,0.9958289279531539,172139,138202,Direct,chr6
F3_79,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,132546,172139,Flipped,chr6
F3_80,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,172139,153308,Direct,chr6
F3_81,172139,172138,172138,1.0,1.0,1.0,0.913110411414098,0.9131220299991867,0.9999883814149113,172139,157448,Direct,chr6
F3_82,172139,172138,172138,1.0,1.0,1.0,0.9999419070745564,1.0,0.9999419070745564,132534,172139,Flipped,chr6
F3_83,172139,172138,172138,1.0,1.0,1.0,0.9900428725789774,0.9999883814149113,0.9900544911640661,137992,172139,Flipped,chr6
F3_84,172139,172138,172138,1.0,1.0,1.0,0.9999709535372783,1.0,0.9999709535372783,172139,129644,Direct,chr6
F3_85,172139,172138,172138,1.0,1.0,1.0,0.9978389431735003,0.9981875007261616,0.9996514424473387,172139,138879,Direct,chr6
F3_86,172139,172138,172138,1.0,1.0,1.0,0.9815787333418536,0.9999941907074557,0.981584542634398,132403,172139,Flipped,chr6
F3_87,172139,172138,172138,1.0,1.0,1.0,0.9999593349521895,1.0,0.9999593349521895,134567,172139,Flipped,chr6
F3_88,172139,172138,172138,1.0,1.0,1.0,0.9999360977820121,0.9999883814149113,0.9999477163671008,134977,172139,Flipped,chr6
F3_89,172139,172138,172138,1.0,1.0,1.0,0.9998896234416573,0.9999070513192904,0.999982572122367,172139,130841,Direct,chr6
F3_90,172139,172138,172138,1.0,1.0,1.0,0.9981235985081737,1.0,0.9981235985081737,172139,137252,Direct,chr6
F3_91,172139,172138,172138,1.0,1.0,1.0,0.9930869418722188,0.9999535256596451,0.9931334162125737,131451,172139,Flipped,chr6
F3_92,172139,172138,172138,1.0,1.0,1.0,0.9999535256596451,0.9999593349521895,0.9999941907074557,172139,133485,Direct,chr6
F3_93,172139,172138,172138,1.0,1.0,1.0,0.9996979167876936,1.0,0.9996979167876936,172139,143410,Direct,chr6
F3_94,172139,172138,172138,1.0,1.0,1.0,0.9998896234416573,1.0,0.9998896234416573,172139,128939,Direct,chr6
F3_95,172139,172138,172138,1.0,1.0,1.0,0.9956778863470006,0.9999651442447339,0.9957127421022668,139772,172139,Flipped,chr6
F3_96,172139,172138,172138,1.0,1.0,1.0,0.9999244791969234,0.9999419070745564,0.999982572122367,149818,172139,Flipped,chr6
F3_97,172139,172138,172138,1.0,1.0,1.0,0.9998780048565685,0.9999651442447339,0.9999128606118347,172139,137676,Direct,chr6
F3_98,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,1.0,0.999982572122367,139628,172139,Flipped,chr6
F3_99,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,1.0,0.999982572122367,136689,172139,Flipped,chr6
F3_100,172139,172138,172138,1.0,1.0,1.0,0.9922271665756545,0.9935749224459446,0.9986522441297099,172139,135724,Direct,chr6
F3_101,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,147448,172139,Flipped,chr6
F3_102,172139,172138,172138,1.0,1.0,1.0,0.9999709535372783,0.999982572122367,0.9999883814149113,172139,133138,Direct,chr6
F3_103,172139,172138,172138,1.0,1.0,1.0,0.9997385818355041,0.9997502004205928,0.9999883814149113,154309,172139,Flipped,chr6
F3_104,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,148096,172139,Flipped,chr6
F3_105,172139,172138,172138,1.0,1.0,1.0,0.9981235985081737,0.9981875007261616,0.9999360977820121,144792,172139,Flipped,chr6
F3_106,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,172139,158210,Direct,chr6
F3_107,172139,172138,172138,1.0,1.0,1.0,0.9999593349521895,0.9999651442447339,0.9999941907074557,146428,172139,Flipped,chr6
F3_108,172139,172138,172138,1.0,1.0,1.0,0.9998547676863911,0.9999360977820121,0.999918669904379,172139,130802,Direct,chr6
F3_109,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,137161,172139,Flipped,chr6
F3_110,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,172139,128062,Direct,chr6
F3_111,172139,172138,172138,1.0,1.0,1.0,0.9968571727335045,0.9968804099036819,0.9999767628298226,172139,131770,Direct,chr6
F3_112,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.999982572122367,1.0,131073,172139,Flipped,chr6
F3_113,172139,172138,172138,1.0,1.0,1.0,0.9999070513192904,1.0,0.9999070513192904,150732,172139,Flipped,chr6
F3_114,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,127962,172139,Flipped,chr6
F3_115,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,143830,172139,Flipped,chr6
F3_116,172139,172138,172138,1.0,1.0,1.0,0.998965945927105,0.998965945927105,1.0,141415,172139,Flipped,chr6
F3_117,172139,172138,172138,1.0,1.0,1.0,0.9892876645482113,1.0,0.9892876645482113,172139,129765,Direct,chr6
F3_118,172139,172138,172138,1.0,1.0,1.0,0.9745727265333628,1.0,0.9745727265333628,132272,172139,Flipped,chr6
F3_119,172139,172138,172138,1.0,1.0,1.0,0.9996688703249719,1.0,0.9996688703249719,172139,139113,Direct,chr6
F3_120,172139,172138,172138,1.0,1.0,1.0,0.9996688703249719,0.9997443911280485,0.9999244791969234,138039,172139,Flipped,chr6
F3_121,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,172139,142794,Direct,chr6
F3_122,172139,172138,172138,1.0,1.0,1.0,0.9745727265333628,0.9745727265333628,1.0,159776,172139,Flipped,chr6
F3_123,172139,172138,172138,1.0,1.0,1.0,0.9999419070745564,0.9999883814149113,0.9999535256596451,172139,142007,Direct,chr6
F3_124,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,172139,131706,Direct,chr6
F3_125,172139,172138,172138,1.0,1.0,1.0,0.9795919552916845,0.9834144697858694,0.9961774855058151,172139,139232,Direct,chr6
F3_126,172139,172138,172138,1.0,1.0,1.0,0.9981061706305406,0.9981816914336172,0.9999244791969234,172139,135303,Direct,chr6
F3_127,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.9999941907074557,0.9999883814149113,172139,136578,Direct,chr6
F3_128,172139,172138,172138,1.0,1.0,1.0,0.9999070513192904,0.9999128606118347,0.9999941907074557,172139,147632,Direct,chr6
F3_129,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,172139,125074,Direct,chr6
F3_130,172139,172138,172138,1.0,1.0,1.0,0.9980016033647422,0.9998954327342017,0.9981061706305406,139542,172139,Flipped,chr6
F3_131,172139,172138,172138,1.0,1.0,1.0,0.9999651442447339,0.9999883814149113,0.9999767628298226,159880,172139,Flipped,chr6
F3_132,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,0.9999883814149113,1.0,135325,172139,Flipped,chr6
F3_133,172139,172138,172138,1.0,1.0,1.0,0.9998315305162138,1.0,0.9998315305162138,134232,172139,Flipped,chr6
F3_134,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.999982572122367,0.9999883814149113,166889,172139,Flipped,chr6
F3_135,172139,172138,172137,0.9999941907074557,1.0,0.9999941907074557,0.9999709535372783,0.9999767628298226,0.9999941907074557,172138,146902,Direct,chr6
F3_136,172139,172138,172138,1.0,1.0,1.0,0.9830659122332083,0.9999883814149113,0.9830659122332083,172139,158938,Direct,chr6
F3_137,172139,172138,172138,1.0,1.0,1.0,0.9948703946833355,0.9999941907074557,0.9948762039758798,172139,133352,Direct,chr6
F3_138,172139,172138,172138,1.0,1.0,1.0,0.9997734375907702,0.9997908654684032,0.999982572122367,172139,138043,Direct,chr6
F3_139,172139,172138,172138,1.0,1.0,1.0,0.9867722408765061,0.9867838594615947,0.9999883814149113,150404,172139,Flipped,chr6
F3_140,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.999982572122367,1.0,172139,143879,Direct,chr6
F3_141,172139,172138,172138,1.0,1.0,1.0,0.9996746796175162,0.9996746796175162,1.0,172139,136289,Direct,chr6
F3_142,172139,172138,172138,1.0,1.0,1.0,0.9778026931880236,1.0,0.9778026931880236,172139,144990,Direct,chr6
F3_143,172139,172138,172138,1.0,1.0,1.0,0.9998954327342017,0.999982572122367,0.9999128606118347,132297,172139,Flipped,chr6
F3_144,172139,172138,172138,1.0,1.0,1.0,0.9995178287188187,0.999541065888996,0.9999767628298226,172139,153743,Direct,chr6
F3_145,172139,172138,172138,1.0,1.0,1.0,0.9533688087464709,0.9708954443527867,0.9824733643936842,135299,172139,Flipped,chr6
F3_146,172139,172138,172138,1.0,1.0,1.0,0.9998721955640242,0.9999128606118347,0.9999477163671008,142306,172139,Flipped,chr6
F3_147,172139,172138,172138,1.0,1.0,1.0,0.999901242026746,0.9999767628298226,0.9999244791969234,172139,133450,Direct,chr6
F3_148,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,151396,172139,Flipped,chr6
F3_149,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,0.9999941907074557,0.9999941907074557,154634,172139,Flipped,chr6
F3_150,172139,172138,172138,1.0,1.0,1.0,0.9900544911640661,0.9999941907074557,0.9900603004566104,144386,172139,Flipped,chr6
F3_151,172139,172138,172138,1.0,1.0,1.0,0.9569357143687042,0.9999651442447339,0.9569705701239704,132136,172139,Flipped,chr6
F3_152,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,132765,172139,Flipped,chr6
F3_153,172139,172138,172138,1.0,1.0,1.0,0.8485226969059708,1.0,0.8485226969059708,172139,129939,Direct,chr6
F3_154,172139,172138,172138,1.0,1.0,1.0,0.9900661097491548,1.0,0.9900661097491548,155585,172139,Flipped,chr6
F3_155,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,1.0,0.999982572122367,172139,138386,Direct,chr6
F3_156,172139,172138,172138,1.0,1.0,1.0,0.9995468751815404,0.9999535256596451,0.9995933495218953,172139,132424,Direct,chr6
F3_157,172139,172138,172138,1.0,1.0,1.0,0.9985651047415446,0.9986115790818995,0.9999535256596451,172139,155870,Direct,chr6
F3_158,172139,172138,172138,1.0,1.0,1.0,0.9680895560538637,0.9681011746389525,0.9999883814149113,172139,134421,Direct,chr6
F3_159,172139,172138,172138,1.0,1.0,1.0,0.9999593349521895,0.9999709535372783,0.9999883814149113,172139,145286,Direct,chr6
F3_160,172139,172138,172138,1.0,1.0,1.0,0.985819516899232,1.0,0.985819516899232,129471,172139,Flipped,chr6
F3_161,172139,172138,172138,1.0,1.0,1.0,0.9855871451974578,0.9999709535372783,0.9856161916601797,142779,172139,Flipped,chr6
F3_162,172139,172138,172138,1.0,1.0,1.0,0.9981584542634399,0.9999709535372783,0.9981875007261616,127001,172139,Flipped,chr6
F3_163,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,0.9999767628298226,1.0,143302,172139,Flipped,chr6
F3_164,172139,172138,172138,1.0,1.0,1.0,0.9876203975879817,0.9998489583938468,0.9877714391941349,135274,172139,Flipped,chr6
F3_165,172139,172138,172138,1.0,1.0,1.0,0.9980596962901858,0.9980596962901858,1.0,145538,172139,Flipped,chr6
F3_166,172139,172138,172138,1.0,1.0,1.0,0.9981875007261616,1.0,0.9981875007261616,139400,172139,Flipped,chr6
F3_167,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,129372,172139,Flipped,chr6
F3_168,172139,172138,172138,1.0,1.0,1.0,0.9131336485842754,0.9131336485842754,1.0,131256,172139,Flipped,chr6
F3_169,172139,172138,172138,1.0,1.0,1.0,0.9976181900568148,0.9976181900568148,1.0,123901,172139,Flipped,chr6
F3_170,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,132516,172139,Flipped,chr6
F3_171,172139,172138,172138,1.0,1.0,1.0,0.9922910687936423,0.9999767628298226,0.9923143059638198,155109,172139,Flipped,chr6
F3_172,172139,172138,172138,1.0,1.0,1.0,0.999918669904379,0.9999302884894677,0.9999883814149113,143141,172139,Flipped,chr6
F3_173,172139,172138,172137,0.9999941907074557,0.9999941907074557,1.0,0.9996340145697057,0.9996514424473387,0.999982572122367,172138,135039,Direct,chr6
F3_174,172139,172138,172138,1.0,1.0,1.0,0.9999070513192904,0.9999244791969234,0.999982572122367,172139,138324,Direct,chr6
F3_175,172139,172138,172138,1.0,1.0,1.0,0.9999419070745564,0.9999593349521895,0.999982572122367,134930,172139,Flipped,chr6
F3_176,172139,172138,172138,1.0,1.0,1.0,0.9996514424473387,0.9996572517398831,0.9999941907074557,138033,172139,Flipped,chr6
F3_177,172139,172138,172138,1.0,1.0,1.0,0.9999419070745564,1.0,0.9999419070745564,172139,131810,Direct,chr6
F3_178,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,172139,172139,Direct,chr6
F3_179,172139,172138,172137,0.9999941907074557,0.9999941907074557,1.0,0.9996630610324275,0.9998141026385807,0.9998489583938468,172138,136047,Direct,chr6
F3_180,172139,172138,172137,0.9999941907074557,0.9999941907074557,1.0,0.9993028848946776,0.9993028848946776,1.0,172138,145342,Direct,chr6
F3_181,172139,172138,172138,1.0,1.0,1.0,0.9716041780431979,0.9999767628298226,0.9716274152133754,136691,172139,Flipped,chr6
F3_182,172139,172138,172138,1.0,1.0,1.0,0.998030649827464,0.9980713148752745,0.9999593349521895,172139,139185,Direct,chr6
F3_183,172139,172138,172138,1.0,1.0,1.0,0.998129407800718,0.9999941907074557,0.9981352170932624,172139,131013,Direct,chr6
F3_184,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,172139,137751,Direct,chr6
F3_185,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,164471,172139,Flipped,chr6
F3_186,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,126900,172139,Flipped,chr6
F3_187,172139,172138,172138,1.0,1.0,1.0,0.9674156781187186,0.999982572122367,0.9674331059963518,172139,128822,Direct,chr6
F3_188,172139,172138,172138,1.0,0.9440681313829602,0.9440681313829602,0.9999941907074557,0.8132661004542867,0.8132719097468311,160403,162511,Flipped,chr6
F3_189,172139,172138,172138,1.0,1.0,1.0,0.9620478918077356,0.9834260883709582,0.9786218034367775,172139,148601,Direct,chr6
